Date;Produced Power[kW];Consumed Power[kW];Potenza Immessa[kW];Potenza Prelevata[kW];Produced Energy[kWh];Consumed Energy[kWh];Energia Immessa[kWh];Energia Prelevata[kWh];
2013-08-07 09:45;1.74;0.26;1.48;0.0;2.3;5.3;0.0;3.0;
2013-08-07 09:50;1.79;0.26;1.53;0.0;2.4;5.3;0.0;2.9;
2013-08-07 09:55;1.85;0.39;1.46;0.0;2.6;5.3;0.0;2.7;
2013-08-07 10:00;1.87;2.64;0.0;0.77;2.7;5.4;0.0;2.7;
2013-08-07 10:05;1.91;0.41;1.5;0.0;2.9;5.6;0.0;2.7;
2013-08-07 10:10;1.97;0.33;1.64;0.0;3.1;5.7;0.0;2.6;
2013-08-07 10:15;2.02;0.33;1.69;0.0;3.3;5.8;0.0;2.5;
2013-08-07 10:20;2.04;2.5;0.0;0.46;3.4;5.7;0.0;2.3;
2013-08-07 10:25;2.08;0.27;1.81;0.0;3.6;5.8;0.0;2.2;
2013-08-07 10:30;2.11;0.32;1.79;0.0;3.8;5.9;0.0;2.1;
2013-08-07 10:35;2.15;0.24;1.91;0.0;3.9;5.8;0.0;1.9;
2013-08-07 10:40;2.18;0.37;1.81;0.0;4.1;5.9;0.0;1.8;
2013-08-07 10:45;2.21;0.78;1.43;0.0;4.3;5.9;0.0;1.6;
2013-08-07 10:50;2.21;2.65;0.0;0.44;4.4;5.9;0.0;1.5;
2013-08-07 10:55;2.26;1.93;0.33;0.0;4.7;6.2;0.0;1.5;
2013-08-07 11:00;2.31;0.26;2.05;0.0;4.9;6.3;0.0;1.4;
2013-08-07 11:05;2.33;0.12;2.21;0.0;5.0;6.3;0.0;1.3;
2013-08-07 11:10;2.36;0.33;2.03;0.0;5.3;6.4;0.0;1.1;
2013-08-07 11:15;2.38;0.29;2.09;0.0;5.5;6.4;0.0;0.9;
2013-08-07 11:20;2.4;0.19;2.21;0.0;5.6;6.4;0.0;0.8;
2013-08-07 11:25;2.44;0.44;2.0;0.0;5.9;6.5;0.0;0.6;
2013-08-07 11:30;2.44;0.25;2.19;0.0;6.1;6.5;0.0;0.4;
2013-08-07 11:35;2.47;0.18;2.29;0.0;6.2;6.4;0.0;0.2;
2013-08-07 11:40;2.49;0.41;2.08;0.0;6.5;6.6;0.0;0.1;
2013-08-07 11:45;2.52;0.14;2.38;0.0;6.7;6.7;0.0;0.0;
2013-08-07 11:50;2.53;0.07;2.46;0.0;6.9;6.7;0.2;0.0;
2013-08-07 11:55;2.55;0.13;2.42;0.0;7.1;6.7;0.4;0.0;
2013-08-07 12:00;2.55;0.14;2.41;0.0;7.3;6.7;0.6;0.0;
2013-08-07 12:05;2.59;0.14;2.45;0.0;7.5;6.7;0.8;0.0;
2013-08-07 12:10;2.64;0.31;2.33;0.0;7.7;6.7;1.0;0.0;
2013-08-07 12:15;2.65;0.25;2.4;0.0;8.0;6.9;1.1;0.0;
2013-08-07 12:20;2.67;0.25;2.42;0.0;8.2;6.9;1.3;0.0;
2013-08-07 12:25;2.65;0.14;2.51;0.0;8.4;6.9;1.5;0.0;
2013-08-07 12:30;2.64;1.79;0.85;0.0;8.7;7.0;1.7;0.0;
2013-08-07 12:35;2.65;2.25;0.4;0.0;8.7;6.9;1.8;0.0;
2013-08-07 12:40;2.67;2.26;0.41;0.0;9.1;7.3;1.8;0.0;
2013-08-07 12:45;2.69;2.36;0.33;0.0;9.3;7.5;1.8;0.0;
2013-08-07 12:50;2.7;2.58;0.12;0.0;9.6;7.8;1.8;0.0;
2013-08-07 12:55;2.71;2.76;0.0;0.05;9.7;7.9;1.8;0.0;
2013-08-07 13:00;2.73;2.5;0.23;0.0;10.0;8.2;1.8;0.0;
2013-08-07 13:05;2.73;2.44;0.29;0.0;10.2;8.3;1.9;0.0;
2013-08-07 13:10;2.77;2.49;0.28;0.0;10.4;8.5;1.9;0.0;
2013-08-07 13:15;2.76;2.53;0.23;0.0;10.7;8.8;1.9;0.0;
2013-08-07 13:20;2.75;2.46;0.29;0.0;10.9;9.0;1.9;0.0;
2013-08-07 13:25;2.73;2.43;0.3;0.0;11.1;9.2;1.9;0.0;
2013-08-07 13:30;2.72;2.69;0.03;0.0;11.4;9.5;1.9;0.0;
2013-08-07 13:35;2.72;2.56;0.16;0.0;11.6;9.7;1.9;0.0;
2013-08-07 13:40;2.71;2.53;0.18;0.0;11.8;9.9;1.9;0.0;
2013-08-07 13:45;2.74;2.74;0.0;0.0;12.0;10.1;1.9;0.0;
2013-08-07 13:50;2.72;2.66;0.06;0.0;12.3;10.4;1.9;0.0;
2013-08-07 13:55;2.72;2.74;0.0;0.02;12.4;10.5;1.9;0.0;
2013-08-07 14:00;2.7;3.45;0.0;0.75;12.7;10.8;1.9;0.0;
2013-08-07 14:05;2.68;3.0;0.0;0.32;13.0;11.1;1.9;0.0;
2013-08-07 14:10;2.63;0.99;1.64;0.0;13.1;11.2;1.9;0.0;
2013-08-07 14:15;2.66;1.07;1.59;0.0;13.4;11.4;2.0;0.0;
2013-08-07 14:20;2.67;1.0;1.67;0.0;13.6;11.5;2.1;0.0;
2013-08-07 14:25;2.65;1.18;1.47;0.0;13.8;11.5;2.3;0.0;
2013-08-07 14:30;2.68;1.18;1.5;0.0;14.0;11.6;2.4;0.0;
2013-08-07 14:35;2.68;0.95;1.73;0.0;14.3;11.8;2.5;0.0;
2013-08-07 14:40;2.66;0.32;2.34;0.0;14.5;11.8;2.7;0.0;
2013-08-07 14:45;2.66;0.32;2.34;0.0;14.7;11.8;2.9;0.0;
2013-08-07 14:50;2.66;0.25;2.41;0.0;14.9;11.8;3.1;0.0;
2013-08-07 14:55;2.64;0.34;2.3;0.0;15.2;12.0;3.2;0.0;
2013-08-07 15:00;2.64;0.44;2.2;0.0;15.4;12.0;3.4;0.0;
2013-08-07 15:05;2.62;0.54;2.08;0.0;15.6;12.0;3.6;0.0;
2013-08-07 15:10;2.6;1.16;1.44;0.0;15.8;12.1;3.7;0.0;
2013-08-07 15:15;2.58;1.03;1.55;0.0;15.9;12.1;3.8;0.0;
2013-08-07 15:20;2.54;1.17;1.37;0.0;16.2;12.3;3.9;0.0;
2013-08-07 15:25;2.53;0.98;1.55;0.0;16.5;12.4;4.1;0.0;
2013-08-07 15:30;2.5;0.94;1.56;0.0;16.6;12.4;4.2;0.0;
2013-08-07 15:35;2.47;1.08;1.39;0.0;16.9;12.6;4.3;0.0;
2013-08-07 15:40;2.43;1.01;1.42;0.0;17.1;12.7;4.4;0.0;
2013-08-07 15:45;2.41;0.92;1.49;0.0;17.3;12.8;4.5;0.0;
